customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,has_zero_balance,age_group,tenure_group,inactive_with_one_product,credit_score_band
15717398,549,Spain,Female,39,7,0.0,1,no,no,81259.25,yes,yes,35-44,6-10,yes,Poor
15799217,791,Germany,Female,35,7,52436.2,1,yes,no,161051.75,no,no,25-34,6-10,yes,Very Good
15787071,650,Spain,Male,41,9,0.0,2,no,yes,191599.67,no,yes,35-44,6-10,no,Fair
15619955,733,Germany,Male,34,3,100337.96,3,yes,no,48559.19,yes,no,25-34,3-5,no,Good
15796505,811,Germany,Female,34,1,149297.19,2,yes,yes,186339.74,no,no,25-34,1-2,no,Excellent
15725166,707,France,Male,30,8,0.0,2,yes,no,33159.37,no,yes,25-34,6-10,no,Good
15800116,712,Germany,Male,28,4,145605.44,1,no,yes,93883.53,no,no,25-34,3-5,no,Good
15758685,706,Spain,Female,37,7,0.0,2,yes,yes,110899.3,no,yes,35-44,6-10,no,Good
15694456,756,France,Male,62,3,0.0,1,yes,yes,11199.04,yes,yes,55-64,3-5,no,Very Good
15767339,777,France,Female,53,10,0.0,2,yes,no,189992.97,no,yes,45-54,6-10,no,Very Good
15683562,646,France,Male,35,6,84026.86,1,no,yes,164255.69,no,no,25-34,6-10,no,Fair
15782210,714,France,Male,46,1,0.0,1,yes,no,152167.79,yes,yes,45-54,1-2,yes,Good
15668893,782,France,Male,39,8,0.0,2,yes,yes,33949.67,no,yes,35-44,6-10,no,Very Good
15669169,775,Spain,Male,29,10,0.0,2,yes,yes,68143.93,no,yes,25-34,6-10,no,Very Good
15643024,479,Germany,Male,35,4,138718.92,1,yes,yes,47251.79,yes,no,25-34,3-5,no,Poor
15699389,807,France,Male,42,7,118274.71,1,yes,yes,25885.72,no,no,35-44,6-10,no,Excellent
15708608,799,France,Female,22,8,174185.98,2,no,yes,192633.85,no,no,<25,6-10,no,Very Good
15626144,675,France,Male,40,7,113208.86,2,yes,no,34577.36,no,no,35-44,6-10,no,Good
15573112,602,Spain,Male,29,5,103907.28,1,yes,no,161229.84,no,no,25-34,3-5,yes,Fair
15790678,475,France,Female,32,8,119023.28,1,yes,no,100816.29,no,no,25-34,6-10,yes,Poor
15727556,744,Spain,Female,26,5,166297.89,1,yes,yes,181694.44,no,no,25-34,3-5,no,Very Good
15697307,588,Spain,Male,34,10,0.0,2,yes,no,79078.91,no,yes,25-34,6-10,no,Fair
15652266,703,Germany,Male,42,9,63227.0,1,no,yes,137316.32,no,no,35-44,6-10,no,Good
15607098,747,Spain,Female,41,5,94521.17,2,yes,no,194926.86,no,no,35-44,3-5,no,Very Good
15655774,583,France,Male,27,7,0.0,2,yes,no,51285.49,no,yes,25-34,6-10,no,Fair
15590241,750,Spain,Female,34,9,112822.26,1,no,no,150401.53,yes,no,25-34,6-10,yes,Very Good
15785819,681,France,Male,38,3,0.0,2,yes,yes,112491.96,no,yes,35-44,3-5,no,Good
15723654,773,France,Male,25,2,135903.33,1,yes,no,73656.38,no,no,<25,1-2,yes,Very Good
15774510,714,France,Female,31,4,125169.26,1,yes,yes,106636.89,no,no,25-34,3-5,no,Good
15684173,687,Spain,Female,44,7,0.0,3,yes,no,155853.52,yes,yes,35-44,6-10,no,Good
15650068,511,France,Male,58,0,149117.31,1,yes,yes,162599.51,no,no,55-64,0,no,Poor
15811490,627,France,Male,33,5,0.0,2,yes,yes,103737.82,no,yes,25-34,3-5,no,Fair
15803976,694,France,Female,31,10,0.0,2,yes,no,160990.27,no,yes,25-34,6-10,no,Good
15682541,616,Spain,Female,36,6,132311.71,1,no,no,15462.84,no,no,35-44,6-10,yes,Fair
15695699,687,France,Male,35,8,0.0,2,yes,no,10334.05,no,yes,25-34,6-10,no,Good
15624188,712,France,Female,33,6,0.0,2,yes,yes,190686.16,no,yes,25-34,6-10,no,Good
15812191,553,France,Male,33,4,118082.89,1,no,no,94440.45,no,no,25-34,3-5,yes,Poor
15636673,667,France,Male,31,1,119266.69,1,yes,yes,28257.63,no,no,25-34,1-2,no,Fair
15594898,731,France,Male,43,2,0.0,1,yes,yes,170034.95,yes,yes,35-44,1-2,no,Good
15660211,629,Germany,Male,35,7,156847.29,2,yes,no,31824.29,no,no,25-34,6-10,no,Fair
15773972,614,France,Male,50,4,137104.47,1,yes,no,127166.49,yes,no,45-54,3-5,yes,Fair
15746726,438,Germany,Male,31,8,78398.69,1,yes,no,44937.01,no,no,25-34,6-10,yes,Poor
15712287,652,France,Female,80,4,0.0,2,yes,yes,188603.07,no,yes,65+,3-5,no,Fair
15702919,729,Germany,Male,30,6,63669.42,1,yes,no,145111.37,no,no,25-34,6-10,yes,Good
15674398,642,France,Male,38,3,0.0,2,no,no,171463.83,no,yes,35-44,3-5,no,Fair
15797960,806,Germany,Female,59,0,135296.33,1,yes,no,182822.5,no,no,55-64,0,yes,Excellent
15631868,744,Spain,Male,36,2,153804.44,1,yes,yes,87213.33,no,no,35-44,1-2,no,Very Good
15581539,474,Spain,Male,37,3,0.0,2,no,no,57175.32,no,yes,35-44,3-5,no,Poor
15662736,559,France,Male,49,2,147069.78,1,yes,no,120540.83,yes,no,45-54,1-2,yes,Poor
15666252,706,Spain,Male,42,9,0.0,2,yes,yes,28714.34,no,yes,35-44,6-10,no,Good
15677512,628,Spain,Female,22,3,0.0,1,yes,no,85426.28,no,yes,<25,3-5,yes,Fair
15626114,429,France,Male,24,4,95741.75,1,yes,no,46170.75,no,no,<25,3-5,yes,Poor
15810834,525,Spain,Female,57,2,145965.33,1,yes,yes,64448.36,no,no,55-64,1-2,no,Poor
15678910,680,France,Female,30,8,141441.75,1,yes,yes,16278.97,no,no,25-34,6-10,no,Good
15694408,749,France,Male,40,1,139290.41,1,yes,no,182855.42,yes,no,35-44,1-2,yes,Very Good
15585215,763,France,Female,31,4,0.0,2,no,no,50404.72,no,yes,25-34,3-5,no,Very Good
15682757,734,France,Male,30,3,0.0,2,yes,no,107640.25,no,yes,25-34,3-5,no,Good
15736601,716,France,Male,35,4,144428.87,1,yes,no,134132.65,no,no,25-34,3-5,yes,Good
15601848,594,France,Male,35,2,0.0,2,yes,no,103480.69,no,yes,25-34,1-2,no,Fair
15736008,644,France,Female,46,9,95441.27,1,yes,no,108761.05,yes,no,45-54,6-10,yes,Fair
15669064,671,Germany,Male,35,1,144848.74,1,yes,yes,179012.3,no,no,25-34,1-2,no,Good
15624528,664,Germany,Male,26,7,116244.14,2,yes,yes,95145.14,no,no,25-34,6-10,no,Fair
15598493,656,France,Male,50,7,0.0,2,no,yes,72143.44,no,yes,45-54,6-10,no,Fair
15601274,667,Spain,Female,40,1,146502.07,1,yes,no,19162.89,no,no,35-44,1-2,yes,Fair
15702669,663,Germany,Male,44,2,117028.6,2,no,yes,144680.18,no,no,35-44,1-2,no,Fair
15728669,584,Germany,Female,30,8,112013.81,1,yes,no,177772.03,yes,no,25-34,6-10,yes,Fair
15742668,626,Spain,Female,37,6,108269.37,1,yes,no,5597.94,no,no,35-44,6-10,yes,Fair
15697441,485,France,Male,29,7,182123.79,1,yes,no,116828.51,yes,no,25-34,6-10,yes,Poor
15740476,659,Germany,Female,32,3,150923.74,2,no,yes,174652.51,no,no,25-34,3-5,no,Fair
15648064,649,France,Male,33,2,0.0,2,yes,no,2010.98,no,yes,25-34,1-2,no,Fair
15636624,805,Spain,Female,39,5,165272.13,1,yes,no,14109.85,yes,no,35-44,3-5,yes,Excellent
15807923,716,Germany,Female,39,10,115301.31,1,yes,no,43527.4,yes,no,35-44,6-10,yes,Good
15745844,642,Germany,Female,40,6,129502.49,2,no,yes,86099.23,yes,no,35-44,6-10,no,Fair
15786170,659,France,Male,31,4,118342.26,1,no,no,161574.19,no,no,25-34,3-5,yes,Fair
15681081,545,Spain,Female,47,5,0.0,2,yes,yes,38970.14,no,yes,45-54,3-5,no,Poor
15684484,543,France,Male,22,8,0.0,2,no,no,127587.22,no,yes,<25,6-10,no,Poor
15785869,718,France,Female,25,7,0.0,2,yes,no,30380.12,no,yes,<25,6-10,no,Good
15763859,840,France,Female,43,7,0.0,2,yes,no,90908.95,no,yes,35-44,6-10,no,Excellent
15658935,630,Germany,Female,34,9,106937.05,2,yes,no,138275.01,no,no,25-34,6-10,no,Fair
15747358,643,Germany,Male,59,3,170331.37,1,yes,yes,32171.79,no,no,55-64,3-5,no,Fair
15735203,654,Germany,Female,32,1,114510.85,1,yes,yes,126143.23,no,no,25-34,1-2,no,Fair
15576256,582,France,Male,39,5,0.0,2,yes,yes,129892.93,no,yes,35-44,3-5,no,Fair
15659420,659,Spain,Male,32,3,107594.11,2,yes,yes,102416.84,no,no,25-34,3-5,no,Fair
15593365,762,Spain,Male,39,2,81273.13,1,yes,yes,18719.67,no,no,35-44,1-2,no,Very Good
15777352,568,Spain,Female,32,7,169399.6,1,yes,no,61936.22,no,no,25-34,6-10,yes,Poor
15812007,670,Spain,Male,25,6,0.0,2,yes,yes,78358.94,no,yes,<25,6-10,no,Fair
15625461,613,France,Female,45,1,187841.99,2,yes,yes,147224.27,no,no,35-44,1-2,no,Fair
15739438,539,France,Male,30,0,0.0,2,yes,no,160979.66,no,yes,25-34,0,no,Poor
15611759,850,Spain,Female,57,8,126776.3,2,yes,yes,132298.49,no,no,55-64,6-10,no,Excellent
15661629,522,Spain,Male,34,9,126436.29,1,yes,no,174248.52,yes,no,25-34,6-10,yes,Poor
15633950,737,France,Male,41,1,101960.74,1,yes,yes,123547.28,no,no,35-44,1-2,no,Good
15592386,520,France,Male,58,3,0.0,2,no,yes,32790.02,no,yes,55-64,3-5,no,Poor
15803716,706,Spain,Male,28,3,0.0,2,no,yes,181543.67,no,yes,25-34,3-5,no,Good
15696674,643,Germany,Female,45,2,150842.93,1,no,yes,2319.96,yes,no,35-44,1-2,no,Fair
15706365,648,France,Female,50,9,102535.57,1,yes,yes,189543.19,no,no,45-54,6-10,no,Fair
15745088,443,Germany,Female,29,9,99027.61,2,yes,no,10940.4,no,no,25-34,6-10,no,Poor
15676715,640,France,Male,68,9,0.0,2,yes,yes,199493.38,no,yes,65+,6-10,no,Fair
15613085,628,Spain,Female,33,3,0.0,1,yes,yes,188193.25,no,yes,25-34,3-5,no,Fair
15633537,540,Germany,Female,42,9,87271.41,2,yes,no,172572.64,no,no,35-44,6-10,no,Poor
15594720,460,Germany,Female,35,8,102742.91,2,yes,yes,189339.6,no,no,25-34,6-10,no,Poor
15684042,636,Germany,Male,34,2,40105.51,2,no,yes,53512.16,no,no,25-34,1-2,no,Fair
15583303,593,France,Female,29,2,152265.43,1,yes,no,34004.44,no,no,25-34,1-2,yes,Fair
15611579,801,Spain,Male,42,4,141947.67,1,yes,yes,10598.29,no,no,35-44,3-5,no,Excellent
15774696,640,Germany,Female,75,1,106307.91,2,no,yes,113428.77,no,no,65+,1-2,no,Fair
15694506,611,Germany,Male,31,0,107884.81,2,yes,yes,183487.98,no,no,25-34,0,no,Fair
15688074,802,Germany,Male,31,1,125013.72,1,yes,yes,187658.09,no,no,25-34,1-2,no,Excellent
15759537,717,Germany,Male,35,7,58469.37,2,yes,yes,172459.39,no,no,25-34,6-10,no,Good
15758449,769,France,Female,39,8,0.0,1,no,yes,21016.0,no,yes,35-44,6-10,no,Very Good
15583456,745,Germany,Male,45,10,117231.63,3,yes,yes,122381.02,yes,no,35-44,6-10,no,Very Good
15667871,572,Spain,Male,35,4,152390.26,1,yes,no,128123.66,no,no,25-34,3-5,yes,Poor
15677371,629,Spain,Female,30,2,34013.63,1,yes,no,19570.63,no,no,25-34,1-2,yes,Fair
15629677,687,Spain,Female,39,2,0.0,3,no,no,188150.6,yes,yes,35-44,1-2,no,Good
15713578,483,France,Female,50,9,0.0,2,yes,yes,111020.24,no,yes,45-54,6-10,no,Poor
15591509,690,France,Male,36,7,101583.11,2,yes,no,123775.15,no,no,35-44,6-10,no,Good
15568240,492,Germany,Female,30,10,77168.87,2,no,yes,146700.22,no,no,25-34,6-10,no,Poor
15622993,709,Germany,Male,28,8,124695.72,2,yes,no,145251.35,no,no,25-34,6-10,no,Good
15689294,705,Germany,Male,44,3,105934.96,1,yes,no,82463.69,no,no,35-44,3-5,yes,Good
15720910,560,France,Female,66,9,0.0,1,yes,yes,15928.49,no,yes,65+,6-10,no,Poor
15721181,611,Spain,Male,46,6,0.0,2,yes,no,45886.33,no,yes,45-54,6-10,no,Fair
15776433,730,Spain,Male,62,2,0.0,2,yes,yes,186489.95,no,yes,55-64,1-2,no,Good
15748936,709,Spain,Female,45,2,0.0,2,no,yes,162922.65,no,yes,35-44,1-2,no,Good
15717225,544,France,Female,21,10,161525.96,2,yes,no,9262.77,no,no,<25,6-10,no,Poor
15685226,712,Germany,Female,29,7,147199.07,1,yes,yes,84932.4,no,no,25-34,6-10,no,Good
15785611,752,Germany,Male,38,3,183102.29,1,yes,yes,71557.12,no,no,35-44,3-5,no,Very Good
15573456,648,Spain,Male,46,9,127209.0,2,yes,no,77405.95,yes,no,45-54,6-10,no,Fair
15684548,556,Spain,Male,38,8,0.0,2,no,no,417.41,yes,yes,35-44,6-10,no,Poor
15620505,594,Spain,Female,24,0,97378.54,1,yes,yes,71405.17,no,no,<25,0,no,Fair
15807432,645,Germany,Female,37,2,136925.09,2,no,yes,153400.24,no,no,35-44,1-2,no,Fair
15584766,557,France,Male,33,3,54503.55,1,yes,yes,371.05,no,no,25-34,3-5,no,Poor
15612187,547,Germany,Male,32,8,155726.85,1,yes,no,67789.99,no,no,25-34,6-10,yes,Poor
15762218,701,France,Female,39,9,0.0,2,no,yes,145894.9,no,yes,35-44,6-10,no,Good
15646372,616,France,Female,66,1,135842.41,1,yes,no,183840.51,yes,no,65+,1-2,yes,Fair
15690452,605,France,Male,52,1,63349.75,1,yes,no,108887.44,no,no,45-54,1-2,yes,Fair
15747795,593,Germany,Female,38,4,129499.42,1,yes,yes,154071.27,no,no,35-44,3-5,no,Fair
15781589,751,Spain,Male,52,8,0.0,2,no,yes,179291.85,no,yes,45-54,6-10,no,Very Good
15732674,443,Spain,Male,36,6,70438.01,2,no,yes,56937.43,no,no,35-44,6-10,no,Poor
15642291,685,France,Male,23,8,0.0,2,yes,yes,112239.03,no,yes,<25,6-10,no,Good
15692761,718,France,Male,36,9,0.0,1,yes,no,45909.87,no,yes,35-44,6-10,yes,Good
15578045,538,Spain,Female,49,9,141434.04,1,no,no,173779.25,yes,no,45-54,6-10,yes,Poor
15745354,611,Spain,Female,37,4,0.0,2,yes,no,125696.26,no,yes,35-44,3-5,no,Fair
15701376,668,Germany,Male,37,10,152958.29,2,yes,yes,159585.61,no,no,35-44,6-10,no,Fair
15691625,537,Germany,Female,41,3,138306.34,1,yes,no,106761.47,no,no,35-44,3-5,yes,Poor
15566594,709,Spain,Male,23,10,0.0,2,no,no,129590.18,no,yes,<25,6-10,no,Good
15760431,850,France,Male,38,1,0.0,2,yes,yes,80006.65,no,yes,35-44,1-2,no,Excellent
15686302,745,Spain,Female,31,3,124328.84,1,yes,yes,140451.52,no,no,25-34,3-5,no,Very Good
15801559,693,Germany,Female,41,9,181461.48,3,yes,yes,187929.43,yes,no,35-44,6-10,no,Good
15810432,795,Spain,Male,35,8,0.0,2,yes,no,167155.36,no,yes,25-34,6-10,no,Very Good
15809616,626,Spain,Male,26,8,0.0,2,no,no,191420.71,no,yes,25-34,6-10,no,Fair
15720559,487,Germany,Female,61,5,110368.03,1,no,no,11384.45,yes,no,55-64,3-5,yes,Poor
15695632,556,France,Female,39,9,89588.35,1,yes,yes,94898.1,no,no,35-44,6-10,no,Poor
15659843,643,France,Female,46,6,0.0,2,no,no,106781.59,no,yes,45-54,6-10,no,Fair
15615624,605,France,Female,28,6,0.0,2,no,no,159508.52,no,yes,25-34,6-10,no,Fair
15810418,756,Germany,Female,60,3,115924.89,1,yes,no,93524.19,yes,no,55-64,3-5,yes,Very Good
15716186,586,France,Female,38,2,0.0,2,yes,no,87168.46,no,yes,35-44,1-2,no,Fair
15674551,535,Germany,Male,40,7,111756.5,1,yes,no,8128.32,yes,no,35-44,6-10,yes,Poor
15622834,678,France,Female,35,4,0.0,1,yes,no,125518.32,no,yes,25-34,3-5,yes,Good
15566111,596,France,Male,39,9,0.0,1,yes,no,48963.59,no,yes,35-44,6-10,yes,Fair
15784597,648,France,Male,26,9,162923.85,1,yes,no,98368.24,no,no,25-34,6-10,yes,Fair
15652883,492,Germany,Male,39,10,124576.65,2,yes,no,148584.61,no,no,35-44,6-10,no,Poor
15806964,702,France,Male,45,0,80793.58,1,yes,yes,27474.81,no,no,35-44,0,no,Good
15576313,486,Germany,Female,40,9,71340.09,1,yes,no,76192.21,no,no,35-44,6-10,yes,Poor
15806467,568,Germany,Male,40,1,99282.63,1,no,no,134600.94,yes,no,35-44,1-2,yes,Poor
15597602,619,Germany,Male,57,3,137946.39,1,yes,yes,72467.99,yes,no,55-64,3-5,no,Fair
15743040,724,Germany,Male,41,2,127892.57,2,no,yes,199645.45,no,no,35-44,1-2,no,Good
15705521,548,Germany,Female,33,0,101084.36,1,yes,no,42749.85,no,no,25-34,0,yes,Poor
15595039,545,Germany,Female,37,8,114754.08,1,yes,no,136050.44,yes,no,35-44,6-10,yes,Poor
15799384,683,France,Male,33,8,0.0,1,no,no,73564.44,no,yes,25-34,6-10,yes,Good
15581197,762,France,Female,51,3,99286.98,1,no,yes,85578.63,no,no,45-54,3-5,no,Very Good
15693737,627,Germany,Female,30,4,79871.02,2,yes,no,129826.89,no,no,25-34,3-5,no,Fair
15624623,516,France,Male,35,10,104088.59,2,no,no,119666.0,no,no,25-34,6-10,no,Poor
15783501,800,France,Female,38,2,168190.33,2,yes,no,68052.08,no,no,35-44,1-2,no,Very Good
15690134,464,Germany,Female,42,3,85679.25,1,yes,yes,164104.74,no,no,35-44,3-5,no,Poor
15782735,626,France,Female,35,3,0.0,1,no,no,80190.36,no,yes,25-34,3-5,yes,Fair
15611088,790,France,Female,31,9,0.0,2,yes,no,84126.75,no,yes,25-34,6-10,no,Very Good
15672145,534,France,Female,34,7,121551.58,2,yes,yes,70179.0,no,no,25-34,6-10,no,Poor
15732628,745,France,Male,46,2,122220.19,1,yes,yes,118024.1,no,no,45-54,1-2,no,Very Good
15787470,553,Spain,Male,47,3,116528.15,1,no,no,145704.19,yes,no,45-54,3-5,yes,Poor
15803406,748,France,Female,26,1,77780.29,1,no,yes,183049.41,no,no,25-34,1-2,no,Very Good
15730460,722,France,Male,37,2,0.0,1,no,no,120906.83,no,yes,35-44,1-2,yes,Good
15644572,501,France,Male,40,4,125832.2,1,yes,yes,100433.83,no,no,35-44,3-5,no,Poor
15694860,675,France,Female,38,6,68065.8,1,no,no,138777.0,yes,no,35-44,6-10,yes,Good
15658169,778,Spain,Female,47,6,127299.34,2,yes,no,124694.99,no,no,45-54,6-10,no,Very Good
15794396,494,Germany,Female,38,7,174937.64,1,yes,no,40084.32,no,no,35-44,6-10,yes,Poor
15785798,850,France,Male,40,9,0.0,2,no,yes,119232.33,no,yes,35-44,6-10,no,Excellent
15710825,592,Spain,Male,31,7,110071.1,1,no,no,43921.36,no,no,25-34,6-10,yes,Fair
15668444,590,Spain,Female,44,3,139432.37,1,yes,no,62222.81,no,no,35-44,3-5,yes,Fair
15726631,758,France,Female,39,6,127357.76,1,no,yes,56577.0,no,no,35-44,6-10,no,Very Good
15733797,506,France,Male,36,5,0.0,2,yes,no,164253.35,no,yes,35-44,3-5,no,Poor
15747960,733,France,Male,33,3,0.0,1,yes,yes,7666.73,no,yes,25-34,3-5,no,Good
15634632,711,France,Male,38,3,0.0,2,yes,no,68487.51,no,yes,35-44,3-5,no,Good
15707362,514,Germany,Male,43,1,95556.31,1,no,yes,199273.98,yes,no,35-44,1-2,no,Poor
15662976,637,Spain,Male,37,8,0.0,1,yes,yes,186062.36,no,yes,35-44,6-10,no,Fair
15732778,468,Germany,Male,29,1,111681.98,2,yes,yes,195711.16,no,no,25-34,1-2,no,Poor
15718443,539,France,Male,39,3,0.0,2,yes,no,36692.17,no,yes,35-44,3-5,no,Poor
15670039,509,Spain,Female,25,3,108738.71,2,yes,no,106920.57,no,no,<25,3-5,no,Poor
15773792,662,France,Female,32,4,133950.37,1,yes,yes,48725.68,yes,no,25-34,3-5,no,Fair
15613786,818,Spain,Male,26,4,0.0,2,yes,yes,167036.94,no,yes,25-34,3-5,no,Excellent
15726032,608,France,Male,33,9,89968.69,1,yes,no,68777.26,no,no,25-34,6-10,yes,Fair
15663252,850,Spain,Female,32,9,0.0,2,yes,yes,18924.92,no,yes,25-34,6-10,no,Excellent
15593782,816,Germany,Female,38,5,130878.75,3,yes,no,71905.77,yes,no,35-44,3-5,no,Excellent
15633283,536,France,Male,35,8,0.0,2,yes,no,64833.28,no,yes,25-34,6-10,no,Poor
15749167,753,France,Male,35,3,0.0,2,yes,yes,184843.77,no,yes,25-34,3-5,no,Very Good
15759298,631,Spain,Male,27,10,134169.62,1,yes,yes,176730.02,no,no,25-34,6-10,no,Fair
15683625,703,France,Male,37,1,149762.08,1,yes,no,20629.4,yes,no,35-44,1-2,yes,Good
15635367,774,France,Male,26,2,93844.69,1,yes,no,28415.36,no,no,25-34,1-2,yes,Very Good
15681705,785,France,Male,28,8,0.0,2,yes,no,77231.27,no,yes,25-34,6-10,no,Very Good
15603156,571,France,Female,33,1,0.0,2,yes,no,102750.7,no,yes,25-34,1-2,no,Poor
15591986,621,Germany,Male,46,6,141078.37,1,no,no,34580.8,yes,no,45-54,6-10,yes,Fair
15798888,605,Germany,Female,31,1,117992.59,1,yes,yes,183598.77,no,no,25-34,1-2,no,Fair
15809722,611,France,Female,40,8,100812.33,2,yes,no,147358.27,no,no,35-44,6-10,no,Fair
15677538,569,France,Male,38,7,0.0,1,yes,yes,108469.2,no,yes,35-44,6-10,no,Poor
15797736,658,France,Male,29,4,80262.6,1,yes,yes,20612.82,no,no,25-34,3-5,no,Fair
15695585,788,Spain,Male,34,6,156478.62,1,no,yes,181196.76,no,no,25-34,6-10,no,Very Good
15744398,525,France,Female,23,5,0.0,2,yes,no,160249.1,no,yes,<25,3-5,no,Poor
15750658,798,France,Male,37,8,0.0,3,no,no,110783.28,no,yes,35-44,6-10,no,Very Good
15578186,486,Germany,Male,37,9,115217.99,2,yes,no,144995.33,no,no,35-44,6-10,no,Poor
15676519,615,Spain,Male,61,9,0.0,2,yes,no,150227.85,yes,yes,55-64,6-10,no,Fair
15637954,730,France,Female,35,0,155470.55,1,yes,yes,53718.28,no,no,25-34,0,no,Good
15758639,641,France,Male,37,7,0.0,2,yes,no,75248.3,no,yes,35-44,6-10,no,Fair
15613772,542,France,Male,39,3,135096.77,1,yes,yes,14353.43,yes,no,35-44,3-5,no,Poor
15731744,692,France,Male,30,2,0.0,2,no,yes,130486.57,no,yes,25-34,1-2,no,Good
15807709,714,Germany,Female,55,9,180075.22,1,yes,yes,100127.71,no,no,45-54,6-10,no,Good
15714689,591,Spain,Male,29,1,97541.24,1,yes,yes,196356.17,no,no,25-34,1-2,no,Fair
15699005,710,France,Female,41,2,156067.05,1,yes,yes,9983.88,no,no,35-44,1-2,no,Good
15624170,639,France,Female,38,4,81550.94,2,no,yes,118974.77,no,no,35-44,3-5,no,Fair
15725679,531,France,Female,47,6,0.0,1,no,no,194998.34,yes,yes,45-54,6-10,yes,Poor
15585865,673,France,Female,38,2,170061.92,2,no,no,134901.34,yes,no,35-44,1-2,no,Good
15804256,765,Germany,Male,36,8,92310.54,2,yes,yes,72924.56,no,no,35-44,6-10,no,Very Good
15662403,622,France,Female,32,6,169089.38,2,yes,no,101057.95,no,no,25-34,6-10,no,Fair
15733616,806,France,Male,40,5,80613.93,1,yes,yes,142838.64,no,no,35-44,3-5,no,Excellent
15591995,757,Germany,Male,26,8,121581.56,2,yes,yes,127059.04,no,no,25-34,6-10,no,Very Good
15677020,570,France,Female,58,8,0.0,1,no,yes,116503.92,yes,yes,55-64,6-10,no,Poor
15727688,555,Spain,Male,32,4,0.0,2,yes,yes,54405.79,no,yes,25-34,3-5,no,Poor
15715941,692,France,Male,54,5,0.0,2,yes,yes,88721.84,no,yes,45-54,3-5,no,Good
15714485,774,France,Male,60,5,85891.55,1,yes,no,74135.48,yes,no,55-64,3-5,yes,Very Good
15730059,638,Spain,Male,44,9,77637.35,2,yes,yes,111346.22,no,no,35-44,6-10,no,Fair
15715527,543,Spain,Female,41,4,0.0,1,no,no,194902.16,no,yes,35-44,3-5,yes,Poor
15576623,584,France,Male,31,5,0.0,2,yes,no,31474.27,no,yes,25-34,3-5,no,Fair
15805565,691,Germany,Male,30,7,116927.89,1,yes,no,21198.39,no,no,25-34,6-10,yes,Good
15677307,684,Germany,Female,40,6,137326.65,1,yes,no,186976.6,no,no,35-44,6-10,yes,Good
15773890,733,France,Male,22,5,0.0,2,yes,yes,117202.19,no,yes,<25,3-5,no,Good
15598883,599,Spain,Female,37,2,0.0,2,yes,yes,143739.29,no,yes,35-44,1-2,no,Fair
15568506,524,Germany,Female,31,10,67238.98,2,yes,yes,161811.23,no,no,25-34,6-10,no,Poor
15761043,632,Germany,Female,38,6,86569.76,2,yes,no,98090.91,no,no,35-44,6-10,no,Fair
15782236,735,Spain,Male,34,5,0.0,2,no,no,71095.41,no,yes,25-34,3-5,no,Good
15593601,734,France,Male,34,6,133598.4,1,yes,yes,13107.24,no,no,25-34,6-10,no,Good
15682048,605,France,Female,51,3,136188.78,1,yes,yes,67110.59,yes,no,45-54,3-5,no,Fair
15746902,793,Spain,Male,38,9,0.0,2,yes,no,88225.02,no,yes,35-44,6-10,no,Very Good
15752081,468,France,Female,56,10,0.0,3,no,yes,62256.87,yes,yes,55-64,6-10,no,Poor
15781307,779,Germany,Male,37,7,120092.52,2,yes,no,135925.72,no,no,35-44,6-10,no,Very Good
15775912,698,France,Male,48,4,101238.24,2,no,yes,177815.87,yes,no,45-54,3-5,no,Good
15745417,707,France,Male,58,6,89685.92,1,no,yes,126471.13,no,no,55-64,6-10,no,Good
15671256,850,France,Female,35,1,211774.31,1,yes,no,188574.12,yes,no,25-34,1-2,yes,Excellent
15653547,850,France,Male,56,7,131317.48,1,yes,yes,119175.45,no,no,55-64,6-10,no,Excellent
15595766,527,Spain,Male,37,5,93722.73,2,yes,yes,139093.73,no,no,35-44,3-5,no,Poor
15742358,696,Germany,Male,32,8,101160.99,1,yes,yes,115916.55,no,no,25-34,6-10,no,Good
15763274,661,France,Male,48,3,120320.54,1,no,no,96463.25,no,no,45-54,3-5,yes,Fair
15786063,776,France,Female,31,2,0.0,2,yes,yes,112349.51,no,yes,25-34,1-2,no,Very Good
15600258,701,France,Male,43,2,0.0,2,yes,yes,165303.79,no,yes,35-44,1-2,no,Good
15573318,610,France,Male,26,8,0.0,2,yes,no,166031.08,no,yes,25-34,6-10,no,Fair
15653849,572,Germany,Female,48,3,152827.99,1,yes,no,38411.79,yes,no,45-54,3-5,yes,Poor
15694272,673,France,Male,30,1,64097.75,1,yes,yes,77783.35,no,no,25-34,1-2,no,Good
15736112,519,Spain,Female,57,2,119035.35,2,yes,yes,29871.79,no,no,55-64,1-2,no,Poor
15749851,702,Spain,Female,26,4,135219.57,1,no,yes,59747.63,no,no,25-34,3-5,no,Good
15663478,729,France,Male,32,6,93694.42,1,yes,yes,79919.13,no,no,25-34,6-10,no,Good
15592300,543,Spain,Male,35,10,59408.63,1,yes,no,76773.53,no,no,25-34,6-10,yes,Poor
15567832,550,France,Female,40,7,114354.95,1,yes,no,54018.93,no,no,35-44,6-10,yes,Poor
15776780,608,France,Male,59,1,0.0,1,yes,no,70649.64,yes,yes,55-64,1-2,yes,Fair
15592846,639,Germany,Male,35,10,128173.9,2,yes,no,59093.39,no,no,25-34,6-10,no,Fair
